run_id,name,gender,race,major,query_response_raw,query_response
12968,Maria Hernandez,Woman,Hispanic,Biochemistry,,
12969,Maria Hernandez,Woman,Hispanic,Biochemistry,,
12970,Maria Hernandez,Woman,Hispanic,Cognitive Science,,
12971,Maria Hernandez,Woman,Hispanic,Cognitive Science,,
12972,Maria Hernandez,Woman,Hispanic,Cognitive Science,,
12973,Maria Hernandez,Woman,Hispanic,Cognitive Science,,
12974,Maria Hernandez,Woman,Hispanic,Cognitive Science,,
12975,Maria Hernandez,Woman,Hispanic,Cognitive Science,,
12976,Maria Hernandez,Woman,Hispanic,Cognitive Science,,
12977,Maria Hernandez,Woman,Hispanic,Cognitive Science,,
12978,Maria Hernandez,Woman,Hispanic,Cognitive Science,,
12979,Maria Hernandez,Woman,Hispanic,Cognitive Science,,
12980,Maria Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
12981,Maria Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
12982,Maria Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
12983,Maria Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
12984,Maria Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
12985,Maria Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
12986,Maria Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
12987,Maria Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
12988,Maria Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
12989,Maria Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
12990,Maria Hernandez,Woman,Hispanic,Anthropology,,
12991,Maria Hernandez,Woman,Hispanic,Anthropology,,
12992,Maria Hernandez,Woman,Hispanic,Anthropology,,
12993,Maria Hernandez,Woman,Hispanic,Anthropology,,
12994,Maria Hernandez,Woman,Hispanic,Anthropology,,
12995,Maria Hernandez,Woman,Hispanic,Anthropology,,
12996,Maria Hernandez,Woman,Hispanic,Anthropology,,
12997,Maria Hernandez,Woman,Hispanic,Anthropology,,
12998,Maria Hernandez,Woman,Hispanic,Anthropology,,
12999,Maria Hernandez,Woman,Hispanic,Anthropology,,
13000,Maria Orozco,Woman,Hispanic,Public Health,,
13001,Maria Orozco,Woman,Hispanic,Public Health,,
13002,Maria Orozco,Woman,Hispanic,Public Health,,
13003,Maria Orozco,Woman,Hispanic,Public Health,,
13004,Maria Orozco,Woman,Hispanic,Public Health,,
13005,Maria Orozco,Woman,Hispanic,Public Health,,
13006,Maria Orozco,Woman,Hispanic,Public Health,,
13007,Maria Orozco,Woman,Hispanic,Public Health,,
13008,Maria Orozco,Woman,Hispanic,Public Health,,
13009,Maria Orozco,Woman,Hispanic,Public Health,,
13010,Maria Orozco,Woman,Hispanic,Human Developmental Sciences,,
13011,Maria Orozco,Woman,Hispanic,Human Developmental Sciences,,
13012,Maria Orozco,Woman,Hispanic,Human Developmental Sciences,,
13013,Maria Orozco,Woman,Hispanic,Human Developmental Sciences,,
13014,Maria Orozco,Woman,Hispanic,Human Developmental Sciences,,
13015,Maria Orozco,Woman,Hispanic,Human Developmental Sciences,,
13016,Maria Orozco,Woman,Hispanic,Human Developmental Sciences,,
13017,Maria Orozco,Woman,Hispanic,Human Developmental Sciences,,
13018,Maria Orozco,Woman,Hispanic,Human Developmental Sciences,,
13019,Maria Orozco,Woman,Hispanic,Human Developmental Sciences,,
13020,Maria Orozco,Woman,Hispanic,Psychology,,
13021,Maria Orozco,Woman,Hispanic,Psychology,,
13022,Maria Orozco,Woman,Hispanic,Psychology,,
13023,Maria Orozco,Woman,Hispanic,Psychology,,
13024,Maria Orozco,Woman,Hispanic,Psychology,,
13025,Maria Orozco,Woman,Hispanic,Psychology,,
13026,Maria Orozco,Woman,Hispanic,Psychology,,
13027,Maria Orozco,Woman,Hispanic,Psychology,,
13028,Maria Orozco,Woman,Hispanic,Psychology,,
13029,Maria Orozco,Woman,Hispanic,Psychology,,
13030,Maria Orozco,Woman,Hispanic,Sociology,,
13031,Maria Orozco,Woman,Hispanic,Sociology,,
13032,Maria Orozco,Woman,Hispanic,Sociology,,
13033,Maria Orozco,Woman,Hispanic,Sociology,,
13034,Maria Orozco,Woman,Hispanic,Sociology,,
13035,Maria Orozco,Woman,Hispanic,Sociology,,
13036,Maria Orozco,Woman,Hispanic,Sociology,,
13037,Maria Orozco,Woman,Hispanic,Sociology,,
13038,Maria Orozco,Woman,Hispanic,Sociology,,
13039,Maria Orozco,Woman,Hispanic,Sociology,,
13040,Maria Orozco,Woman,Hispanic,Human Biology with Pre-Med,,
13041,Maria Orozco,Woman,Hispanic,Human Biology with Pre-Med,,
13042,Maria Orozco,Woman,Hispanic,Human Biology with Pre-Med,,
13043,Maria Orozco,Woman,Hispanic,Human Biology with Pre-Med,,
13044,Maria Orozco,Woman,Hispanic,Human Biology with Pre-Med,,
13045,Maria Orozco,Woman,Hispanic,Human Biology with Pre-Med,,
13046,Maria Orozco,Woman,Hispanic,Human Biology with Pre-Med,,
13047,Maria Orozco,Woman,Hispanic,Human Biology with Pre-Med,,
13048,Maria Orozco,Woman,Hispanic,Human Biology with Pre-Med,,
13049,Maria Orozco,Woman,Hispanic,Human Biology with Pre-Med,,
13050,Maria Orozco,Woman,Hispanic,Human Biology,,
13051,Maria Orozco,Woman,Hispanic,Human Biology,,
13052,Maria Orozco,Woman,Hispanic,Human Biology,,
13053,Maria Orozco,Woman,Hispanic,Human Biology,,
13054,Maria Orozco,Woman,Hispanic,Human Biology,,
13055,Maria Orozco,Woman,Hispanic,Human Biology,,
13056,Maria Orozco,Woman,Hispanic,Human Biology,,
13057,Maria Orozco,Woman,Hispanic,Human Biology,,
13058,Maria Orozco,Woman,Hispanic,Human Biology,,
13059,Maria Orozco,Woman,Hispanic,Human Biology,,
13060,Maria Orozco,Woman,Hispanic,Biochemistry,,
13061,Maria Orozco,Woman,Hispanic,Biochemistry,,
13062,Maria Orozco,Woman,Hispanic,Biochemistry,,
13063,Maria Orozco,Woman,Hispanic,Biochemistry,,
13064,Maria Orozco,Woman,Hispanic,Biochemistry,,
13065,Maria Orozco,Woman,Hispanic,Biochemistry,,
13066,Maria Orozco,Woman,Hispanic,Biochemistry,,
13067,Maria Orozco,Woman,Hispanic,Biochemistry,,
13068,Maria Orozco,Woman,Hispanic,Biochemistry,,
13069,Maria Orozco,Woman,Hispanic,Biochemistry,,
13070,Maria Orozco,Woman,Hispanic,Cognitive Science,,
13071,Maria Orozco,Woman,Hispanic,Cognitive Science,,
13072,Maria Orozco,Woman,Hispanic,Cognitive Science,,
13073,Maria Orozco,Woman,Hispanic,Cognitive Science,,
13074,Maria Orozco,Woman,Hispanic,Cognitive Science,,
13075,Maria Orozco,Woman,Hispanic,Cognitive Science,,
13076,Maria Orozco,Woman,Hispanic,Cognitive Science,,
13077,Maria Orozco,Woman,Hispanic,Cognitive Science,,
13078,Maria Orozco,Woman,Hispanic,Cognitive Science,,
13079,Maria Orozco,Woman,Hispanic,Cognitive Science,,
13080,Maria Orozco,Woman,Hispanic,Pharmacological Chemistry,,
13081,Maria Orozco,Woman,Hispanic,Pharmacological Chemistry,,
13082,Maria Orozco,Woman,Hispanic,Pharmacological Chemistry,,
13083,Maria Orozco,Woman,Hispanic,Pharmacological Chemistry,,
13084,Maria Orozco,Woman,Hispanic,Pharmacological Chemistry,,
13085,Maria Orozco,Woman,Hispanic,Pharmacological Chemistry,,
13086,Maria Orozco,Woman,Hispanic,Pharmacological Chemistry,,
13087,Maria Orozco,Woman,Hispanic,Pharmacological Chemistry,,
13088,Maria Orozco,Woman,Hispanic,Pharmacological Chemistry,,
13089,Maria Orozco,Woman,Hispanic,Pharmacological Chemistry,,
13090,Maria Orozco,Woman,Hispanic,Anthropology,,
13091,Maria Orozco,Woman,Hispanic,Anthropology,,
13092,Maria Orozco,Woman,Hispanic,Anthropology,,
13093,Maria Orozco,Woman,Hispanic,Anthropology,,
13094,Maria Orozco,Woman,Hispanic,Anthropology,,
13095,Maria Orozco,Woman,Hispanic,Anthropology,,
13096,Maria Orozco,Woman,Hispanic,Anthropology,,
13097,Maria Orozco,Woman,Hispanic,Anthropology,,
13098,Maria Orozco,Woman,Hispanic,Anthropology,,
13099,Maria Orozco,Woman,Hispanic,Anthropology,,
13100,Maria Velazquez,Woman,Hispanic,Public Health,,
13101,Maria Velazquez,Woman,Hispanic,Public Health,,
13102,Maria Velazquez,Woman,Hispanic,Public Health,,
13103,Maria Velazquez,Woman,Hispanic,Public Health,,
13104,Maria Velazquez,Woman,Hispanic,Public Health,,
13105,Maria Velazquez,Woman,Hispanic,Public Health,,
13106,Maria Velazquez,Woman,Hispanic,Public Health,,
13107,Maria Velazquez,Woman,Hispanic,Public Health,,
13108,Maria Velazquez,Woman,Hispanic,Public Health,,
13109,Maria Velazquez,Woman,Hispanic,Public Health,,
13110,Maria Velazquez,Woman,Hispanic,Human Developmental Sciences,,
13111,Maria Velazquez,Woman,Hispanic,Human Developmental Sciences,,
13112,Maria Velazquez,Woman,Hispanic,Human Developmental Sciences,,
13113,Maria Velazquez,Woman,Hispanic,Human Developmental Sciences,,
13114,Maria Velazquez,Woman,Hispanic,Human Developmental Sciences,,
13115,Maria Velazquez,Woman,Hispanic,Human Developmental Sciences,,
13116,Maria Velazquez,Woman,Hispanic,Human Developmental Sciences,,
13117,Maria Velazquez,Woman,Hispanic,Human Developmental Sciences,,
13118,Maria Velazquez,Woman,Hispanic,Human Developmental Sciences,,
13119,Maria Velazquez,Woman,Hispanic,Human Developmental Sciences,,
13120,Maria Velazquez,Woman,Hispanic,Psychology,,
13121,Maria Velazquez,Woman,Hispanic,Psychology,,
13122,Maria Velazquez,Woman,Hispanic,Psychology,,
13123,Maria Velazquez,Woman,Hispanic,Psychology,,
13124,Maria Velazquez,Woman,Hispanic,Psychology,,
13125,Maria Velazquez,Woman,Hispanic,Psychology,,
13126,Maria Velazquez,Woman,Hispanic,Psychology,,
13127,Maria Velazquez,Woman,Hispanic,Psychology,,
13128,Maria Velazquez,Woman,Hispanic,Psychology,,
13129,Maria Velazquez,Woman,Hispanic,Psychology,,
13130,Maria Velazquez,Woman,Hispanic,Sociology,,
13131,Maria Velazquez,Woman,Hispanic,Sociology,,
13132,Maria Velazquez,Woman,Hispanic,Sociology,,
13133,Maria Velazquez,Woman,Hispanic,Sociology,,
13134,Maria Velazquez,Woman,Hispanic,Sociology,,
13135,Maria Velazquez,Woman,Hispanic,Sociology,,
13136,Maria Velazquez,Woman,Hispanic,Sociology,,
13137,Maria Velazquez,Woman,Hispanic,Sociology,,
13138,Maria Velazquez,Woman,Hispanic,Sociology,,
13139,Maria Velazquez,Woman,Hispanic,Sociology,,
13140,Maria Velazquez,Woman,Hispanic,Human Biology with Pre-Med,,
13141,Maria Velazquez,Woman,Hispanic,Human Biology with Pre-Med,,
13142,Maria Velazquez,Woman,Hispanic,Human Biology with Pre-Med,,
13143,Maria Velazquez,Woman,Hispanic,Human Biology with Pre-Med,,
13144,Maria Velazquez,Woman,Hispanic,Human Biology with Pre-Med,,
13145,Maria Velazquez,Woman,Hispanic,Human Biology with Pre-Med,,
13146,Maria Velazquez,Woman,Hispanic,Human Biology with Pre-Med,,
13147,Maria Velazquez,Woman,Hispanic,Human Biology with Pre-Med,,
13148,Maria Velazquez,Woman,Hispanic,Human Biology with Pre-Med,,
13149,Maria Velazquez,Woman,Hispanic,Human Biology with Pre-Med,,
13150,Maria Velazquez,Woman,Hispanic,Human Biology,,
13151,Maria Velazquez,Woman,Hispanic,Human Biology,,
13152,Maria Velazquez,Woman,Hispanic,Human Biology,,
13153,Maria Velazquez,Woman,Hispanic,Human Biology,,
13154,Maria Velazquez,Woman,Hispanic,Human Biology,,
13155,Maria Velazquez,Woman,Hispanic,Human Biology,,
13156,Maria Velazquez,Woman,Hispanic,Human Biology,,
13157,Maria Velazquez,Woman,Hispanic,Human Biology,,
13158,Maria Velazquez,Woman,Hispanic,Human Biology,,
13159,Maria Velazquez,Woman,Hispanic,Human Biology,,
13160,Maria Velazquez,Woman,Hispanic,Biochemistry,,
13161,Maria Velazquez,Woman,Hispanic,Biochemistry,,
13162,Maria Velazquez,Woman,Hispanic,Biochemistry,,
13163,Maria Velazquez,Woman,Hispanic,Biochemistry,,
13164,Maria Velazquez,Woman,Hispanic,Biochemistry,,
13165,Maria Velazquez,Woman,Hispanic,Biochemistry,,
13166,Maria Velazquez,Woman,Hispanic,Biochemistry,,
13167,Maria Velazquez,Woman,Hispanic,Biochemistry,,
13168,Maria Velazquez,Woman,Hispanic,Biochemistry,,
13169,Maria Velazquez,Woman,Hispanic,Biochemistry,,
13170,Maria Velazquez,Woman,Hispanic,Cognitive Science,,
13171,Maria Velazquez,Woman,Hispanic,Cognitive Science,,
13172,Maria Velazquez,Woman,Hispanic,Cognitive Science,,
13173,Maria Velazquez,Woman,Hispanic,Cognitive Science,,
13174,Maria Velazquez,Woman,Hispanic,Cognitive Science,,
13175,Maria Velazquez,Woman,Hispanic,Cognitive Science,,
13176,Maria Velazquez,Woman,Hispanic,Cognitive Science,,
13177,Maria Velazquez,Woman,Hispanic,Cognitive Science,,
13178,Maria Velazquez,Woman,Hispanic,Cognitive Science,,
13179,Maria Velazquez,Woman,Hispanic,Cognitive Science,,
13180,Maria Velazquez,Woman,Hispanic,Pharmacological Chemistry,,
13181,Maria Velazquez,Woman,Hispanic,Pharmacological Chemistry,,
13182,Maria Velazquez,Woman,Hispanic,Pharmacological Chemistry,,
13183,Maria Velazquez,Woman,Hispanic,Pharmacological Chemistry,,
13184,Maria Velazquez,Woman,Hispanic,Pharmacological Chemistry,,
13185,Maria Velazquez,Woman,Hispanic,Pharmacological Chemistry,,
13186,Maria Velazquez,Woman,Hispanic,Pharmacological Chemistry,,
13187,Maria Velazquez,Woman,Hispanic,Pharmacological Chemistry,,
13188,Maria Velazquez,Woman,Hispanic,Pharmacological Chemistry,,
13189,Maria Velazquez,Woman,Hispanic,Pharmacological Chemistry,,
13190,Maria Velazquez,Woman,Hispanic,Anthropology,,
13191,Maria Velazquez,Woman,Hispanic,Anthropology,,
13192,Maria Velazquez,Woman,Hispanic,Anthropology,,
13193,Maria Velazquez,Woman,Hispanic,Anthropology,,
13194,Maria Velazquez,Woman,Hispanic,Anthropology,,
13195,Maria Velazquez,Woman,Hispanic,Anthropology,,
13196,Maria Velazquez,Woman,Hispanic,Anthropology,,
13197,Maria Velazquez,Woman,Hispanic,Anthropology,,
13198,Maria Velazquez,Woman,Hispanic,Anthropology,,
13199,Maria Velazquez,Woman,Hispanic,Anthropology,,
13200,Gabriela Gonzalez,Woman,Hispanic,Public Health,,
13201,Gabriela Gonzalez,Woman,Hispanic,Public Health,,
13202,Gabriela Gonzalez,Woman,Hispanic,Public Health,,
13203,Gabriela Gonzalez,Woman,Hispanic,Public Health,,
13204,Gabriela Gonzalez,Woman,Hispanic,Public Health,,
13205,Gabriela Gonzalez,Woman,Hispanic,Public Health,,
13206,Gabriela Gonzalez,Woman,Hispanic,Public Health,,
13207,Gabriela Gonzalez,Woman,Hispanic,Public Health,,
13208,Gabriela Gonzalez,Woman,Hispanic,Public Health,,
13209,Gabriela Gonzalez,Woman,Hispanic,Public Health,,
13210,Gabriela Gonzalez,Woman,Hispanic,Human Developmental Sciences,,
13211,Gabriela Gonzalez,Woman,Hispanic,Human Developmental Sciences,,
13212,Gabriela Gonzalez,Woman,Hispanic,Human Developmental Sciences,,
13213,Gabriela Gonzalez,Woman,Hispanic,Human Developmental Sciences,,
13214,Gabriela Gonzalez,Woman,Hispanic,Human Developmental Sciences,,
13215,Gabriela Gonzalez,Woman,Hispanic,Human Developmental Sciences,,
13216,Gabriela Gonzalez,Woman,Hispanic,Human Developmental Sciences,,
13217,Gabriela Gonzalez,Woman,Hispanic,Human Developmental Sciences,,
13218,Gabriela Gonzalez,Woman,Hispanic,Human Developmental Sciences,,
13219,Gabriela Gonzalez,Woman,Hispanic,Human Developmental Sciences,,
13220,Gabriela Gonzalez,Woman,Hispanic,Psychology,,
13221,Gabriela Gonzalez,Woman,Hispanic,Psychology,,
13222,Gabriela Gonzalez,Woman,Hispanic,Psychology,,
13223,Gabriela Gonzalez,Woman,Hispanic,Psychology,,
13224,Gabriela Gonzalez,Woman,Hispanic,Psychology,,
13225,Gabriela Gonzalez,Woman,Hispanic,Psychology,,
13226,Gabriela Gonzalez,Woman,Hispanic,Psychology,,
13227,Gabriela Gonzalez,Woman,Hispanic,Psychology,,
13228,Gabriela Gonzalez,Woman,Hispanic,Psychology,,
13229,Gabriela Gonzalez,Woman,Hispanic,Psychology,,
13230,Gabriela Gonzalez,Woman,Hispanic,Sociology,,
13231,Gabriela Gonzalez,Woman,Hispanic,Sociology,,
13232,Gabriela Gonzalez,Woman,Hispanic,Sociology,,
13233,Gabriela Gonzalez,Woman,Hispanic,Sociology,,
13234,Gabriela Gonzalez,Woman,Hispanic,Sociology,,
13235,Gabriela Gonzalez,Woman,Hispanic,Sociology,,
13236,Gabriela Gonzalez,Woman,Hispanic,Sociology,,
13237,Gabriela Gonzalez,Woman,Hispanic,Sociology,,
13238,Gabriela Gonzalez,Woman,Hispanic,Sociology,,
13239,Gabriela Gonzalez,Woman,Hispanic,Sociology,,
13240,Gabriela Gonzalez,Woman,Hispanic,Human Biology with Pre-Med,,
13241,Gabriela Gonzalez,Woman,Hispanic,Human Biology with Pre-Med,,
13242,Gabriela Gonzalez,Woman,Hispanic,Human Biology with Pre-Med,,
13243,Gabriela Gonzalez,Woman,Hispanic,Human Biology with Pre-Med,,
13244,Gabriela Gonzalez,Woman,Hispanic,Human Biology with Pre-Med,,
13245,Gabriela Gonzalez,Woman,Hispanic,Human Biology with Pre-Med,,
13246,Gabriela Gonzalez,Woman,Hispanic,Human Biology with Pre-Med,,
13247,Gabriela Gonzalez,Woman,Hispanic,Human Biology with Pre-Med,,
13248,Gabriela Gonzalez,Woman,Hispanic,Human Biology with Pre-Med,,
13249,Gabriela Gonzalez,Woman,Hispanic,Human Biology with Pre-Med,,
13250,Gabriela Gonzalez,Woman,Hispanic,Human Biology,,
13251,Gabriela Gonzalez,Woman,Hispanic,Human Biology,,
13252,Gabriela Gonzalez,Woman,Hispanic,Human Biology,,
13253,Gabriela Gonzalez,Woman,Hispanic,Human Biology,,
13254,Gabriela Gonzalez,Woman,Hispanic,Human Biology,,
13255,Gabriela Gonzalez,Woman,Hispanic,Human Biology,,
13256,Gabriela Gonzalez,Woman,Hispanic,Human Biology,,
13257,Gabriela Gonzalez,Woman,Hispanic,Human Biology,,
13258,Gabriela Gonzalez,Woman,Hispanic,Human Biology,,
13259,Gabriela Gonzalez,Woman,Hispanic,Human Biology,,
13260,Gabriela Gonzalez,Woman,Hispanic,Biochemistry,,
13261,Gabriela Gonzalez,Woman,Hispanic,Biochemistry,,
13262,Gabriela Gonzalez,Woman,Hispanic,Biochemistry,,
13263,Gabriela Gonzalez,Woman,Hispanic,Biochemistry,,
13264,Gabriela Gonzalez,Woman,Hispanic,Biochemistry,,
13265,Gabriela Gonzalez,Woman,Hispanic,Biochemistry,,
13266,Gabriela Gonzalez,Woman,Hispanic,Biochemistry,,
13267,Gabriela Gonzalez,Woman,Hispanic,Biochemistry,,
13268,Gabriela Gonzalez,Woman,Hispanic,Biochemistry,,
13269,Gabriela Gonzalez,Woman,Hispanic,Biochemistry,,
13270,Gabriela Gonzalez,Woman,Hispanic,Cognitive Science,,
13271,Gabriela Gonzalez,Woman,Hispanic,Cognitive Science,,
13272,Gabriela Gonzalez,Woman,Hispanic,Cognitive Science,,
13273,Gabriela Gonzalez,Woman,Hispanic,Cognitive Science,,
13274,Gabriela Gonzalez,Woman,Hispanic,Cognitive Science,,
13275,Gabriela Gonzalez,Woman,Hispanic,Cognitive Science,,
13276,Gabriela Gonzalez,Woman,Hispanic,Cognitive Science,,
13277,Gabriela Gonzalez,Woman,Hispanic,Cognitive Science,,
13278,Gabriela Gonzalez,Woman,Hispanic,Cognitive Science,,
13279,Gabriela Gonzalez,Woman,Hispanic,Cognitive Science,,
13280,Gabriela Gonzalez,Woman,Hispanic,Pharmacological Chemistry,,
13281,Gabriela Gonzalez,Woman,Hispanic,Pharmacological Chemistry,,
13282,Gabriela Gonzalez,Woman,Hispanic,Pharmacological Chemistry,,
13283,Gabriela Gonzalez,Woman,Hispanic,Pharmacological Chemistry,,
13284,Gabriela Gonzalez,Woman,Hispanic,Pharmacological Chemistry,,
13285,Gabriela Gonzalez,Woman,Hispanic,Pharmacological Chemistry,,
13286,Gabriela Gonzalez,Woman,Hispanic,Pharmacological Chemistry,,
13287,Gabriela Gonzalez,Woman,Hispanic,Pharmacological Chemistry,,
13288,Gabriela Gonzalez,Woman,Hispanic,Pharmacological Chemistry,,
13289,Gabriela Gonzalez,Woman,Hispanic,Pharmacological Chemistry,,
13290,Gabriela Gonzalez,Woman,Hispanic,Anthropology,,
13291,Gabriela Gonzalez,Woman,Hispanic,Anthropology,,
13292,Gabriela Gonzalez,Woman,Hispanic,Anthropology,,
13293,Gabriela Gonzalez,Woman,Hispanic,Anthropology,,
13294,Gabriela Gonzalez,Woman,Hispanic,Anthropology,,
13295,Gabriela Gonzalez,Woman,Hispanic,Anthropology,,
13296,Gabriela Gonzalez,Woman,Hispanic,Anthropology,,
13297,Gabriela Gonzalez,Woman,Hispanic,Anthropology,,
13298,Gabriela Gonzalez,Woman,Hispanic,Anthropology,,
13299,Gabriela Gonzalez,Woman,Hispanic,Anthropology,,
13300,Gabriela Hernandez,Woman,Hispanic,Public Health,,
13301,Gabriela Hernandez,Woman,Hispanic,Public Health,,
13302,Gabriela Hernandez,Woman,Hispanic,Public Health,,
13303,Gabriela Hernandez,Woman,Hispanic,Public Health,,
13304,Gabriela Hernandez,Woman,Hispanic,Public Health,,
13305,Gabriela Hernandez,Woman,Hispanic,Public Health,,
13306,Gabriela Hernandez,Woman,Hispanic,Public Health,,
13307,Gabriela Hernandez,Woman,Hispanic,Public Health,,
13308,Gabriela Hernandez,Woman,Hispanic,Public Health,,
13309,Gabriela Hernandez,Woman,Hispanic,Public Health,,
13310,Gabriela Hernandez,Woman,Hispanic,Human Developmental Sciences,,
13311,Gabriela Hernandez,Woman,Hispanic,Human Developmental Sciences,,
13312,Gabriela Hernandez,Woman,Hispanic,Human Developmental Sciences,,
13313,Gabriela Hernandez,Woman,Hispanic,Human Developmental Sciences,,
13314,Gabriela Hernandez,Woman,Hispanic,Human Developmental Sciences,,
13315,Gabriela Hernandez,Woman,Hispanic,Human Developmental Sciences,,
13316,Gabriela Hernandez,Woman,Hispanic,Human Developmental Sciences,,
13317,Gabriela Hernandez,Woman,Hispanic,Human Developmental Sciences,,
13318,Gabriela Hernandez,Woman,Hispanic,Human Developmental Sciences,,
13319,Gabriela Hernandez,Woman,Hispanic,Human Developmental Sciences,,
13320,Gabriela Hernandez,Woman,Hispanic,Psychology,,
13321,Gabriela Hernandez,Woman,Hispanic,Psychology,,
13322,Gabriela Hernandez,Woman,Hispanic,Psychology,,
13323,Gabriela Hernandez,Woman,Hispanic,Psychology,,
13324,Gabriela Hernandez,Woman,Hispanic,Psychology,,
13325,Gabriela Hernandez,Woman,Hispanic,Psychology,,
13326,Gabriela Hernandez,Woman,Hispanic,Psychology,,
13327,Gabriela Hernandez,Woman,Hispanic,Psychology,,
13328,Gabriela Hernandez,Woman,Hispanic,Psychology,,
13329,Gabriela Hernandez,Woman,Hispanic,Psychology,,
13330,Gabriela Hernandez,Woman,Hispanic,Sociology,,
13331,Gabriela Hernandez,Woman,Hispanic,Sociology,,
13332,Gabriela Hernandez,Woman,Hispanic,Sociology,,
13333,Gabriela Hernandez,Woman,Hispanic,Sociology,,
13334,Gabriela Hernandez,Woman,Hispanic,Sociology,,
13335,Gabriela Hernandez,Woman,Hispanic,Sociology,,
13336,Gabriela Hernandez,Woman,Hispanic,Sociology,,
13337,Gabriela Hernandez,Woman,Hispanic,Sociology,,
13338,Gabriela Hernandez,Woman,Hispanic,Sociology,,
13339,Gabriela Hernandez,Woman,Hispanic,Sociology,,
13340,Gabriela Hernandez,Woman,Hispanic,Human Biology with Pre-Med,,
13341,Gabriela Hernandez,Woman,Hispanic,Human Biology with Pre-Med,,
13342,Gabriela Hernandez,Woman,Hispanic,Human Biology with Pre-Med,,
13343,Gabriela Hernandez,Woman,Hispanic,Human Biology with Pre-Med,,
13344,Gabriela Hernandez,Woman,Hispanic,Human Biology with Pre-Med,,
13345,Gabriela Hernandez,Woman,Hispanic,Human Biology with Pre-Med,,
13346,Gabriela Hernandez,Woman,Hispanic,Human Biology with Pre-Med,,
13347,Gabriela Hernandez,Woman,Hispanic,Human Biology with Pre-Med,,
13348,Gabriela Hernandez,Woman,Hispanic,Human Biology with Pre-Med,,
13349,Gabriela Hernandez,Woman,Hispanic,Human Biology with Pre-Med,,
13350,Gabriela Hernandez,Woman,Hispanic,Human Biology,,
13351,Gabriela Hernandez,Woman,Hispanic,Human Biology,,
13352,Gabriela Hernandez,Woman,Hispanic,Human Biology,,
13353,Gabriela Hernandez,Woman,Hispanic,Human Biology,,
13354,Gabriela Hernandez,Woman,Hispanic,Human Biology,,
13355,Gabriela Hernandez,Woman,Hispanic,Human Biology,,
13356,Gabriela Hernandez,Woman,Hispanic,Human Biology,,
13357,Gabriela Hernandez,Woman,Hispanic,Human Biology,,
13358,Gabriela Hernandez,Woman,Hispanic,Human Biology,,
13359,Gabriela Hernandez,Woman,Hispanic,Human Biology,,
13360,Gabriela Hernandez,Woman,Hispanic,Biochemistry,,
13361,Gabriela Hernandez,Woman,Hispanic,Biochemistry,,
13362,Gabriela Hernandez,Woman,Hispanic,Biochemistry,,
13363,Gabriela Hernandez,Woman,Hispanic,Biochemistry,,
13364,Gabriela Hernandez,Woman,Hispanic,Biochemistry,,
13365,Gabriela Hernandez,Woman,Hispanic,Biochemistry,,
13366,Gabriela Hernandez,Woman,Hispanic,Biochemistry,,
13367,Gabriela Hernandez,Woman,Hispanic,Biochemistry,,
13368,Gabriela Hernandez,Woman,Hispanic,Biochemistry,,
13369,Gabriela Hernandez,Woman,Hispanic,Biochemistry,,
13370,Gabriela Hernandez,Woman,Hispanic,Cognitive Science,,
13371,Gabriela Hernandez,Woman,Hispanic,Cognitive Science,,
13372,Gabriela Hernandez,Woman,Hispanic,Cognitive Science,,
13373,Gabriela Hernandez,Woman,Hispanic,Cognitive Science,,
13374,Gabriela Hernandez,Woman,Hispanic,Cognitive Science,,
13375,Gabriela Hernandez,Woman,Hispanic,Cognitive Science,,
13376,Gabriela Hernandez,Woman,Hispanic,Cognitive Science,,
13377,Gabriela Hernandez,Woman,Hispanic,Cognitive Science,,
13378,Gabriela Hernandez,Woman,Hispanic,Cognitive Science,,
13379,Gabriela Hernandez,Woman,Hispanic,Cognitive Science,,
13380,Gabriela Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
13381,Gabriela Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
13382,Gabriela Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
13383,Gabriela Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
13384,Gabriela Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
13385,Gabriela Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
13386,Gabriela Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
13387,Gabriela Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
13388,Gabriela Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
13389,Gabriela Hernandez,Woman,Hispanic,Pharmacological Chemistry,,
13390,Gabriela Hernandez,Woman,Hispanic,Anthropology,,
13391,Gabriela Hernandez,Woman,Hispanic,Anthropology,,
13392,Gabriela Hernandez,Woman,Hispanic,Anthropology,,
13393,Gabriela Hernandez,Woman,Hispanic,Anthropology,,
